Time (s),W,X,Y,Z
1.223243410,-0.6822069,0.001688587,0.01159777,0.7287552
1.243296467,-0.6818836,0.001687613,0.01213949,0.7290488
1.263349504,-0.6816064,0.001408581,0.01241286,0.729304
1.283402696,-0.6825269,0.001887284,0.01164255,0.7284542
1.303455702,-0.68207,0.001724865,0.01206914,0.7288756
1.323508946,-0.6819655,0.001443949,0.01225259,0.7289708
1.343562097,-0.6823941,0.001706877,0.01176873,0.7285771
1.363615217,-0.682339,0.001753037,0.01203584,0.7286243
1.383668597,-0.6818727,0.001326289,0.01212272,0.7290601
1.403721498,-0.6822218,0.001879396,0.01184491,0.7287366
1.423774910,-0.681512,0.001518362,0.01207065,0.7293978
1.443827957,-0.6812096,0.001557474,0.01202481,0.7296808
1.463881295,-0.681133,0.001795172,0.0118417,0.7297547
1.483934175,-0.6812172,0.002170185,0.0120151,0.7296724
1.503987608,-0.6806612,0.001429765,0.01193274,0.7301942
1.524040665,-0.6810173,0.001877203,0.01177681,0.7298636
1.544094014,-0.6808438,0.002044237,0.0117727,0.730025
1.564147259,-0.6807268,0.001785661,0.01175181,0.7301352
1.584200160,-0.68059,0.001699533,0.01184223,0.7302615
1.604253498,-0.6809281,0.001849447,0.01173582,0.7299476
1.624306587,-0.6807761,0.001653697,0.01177663,0.7300892
1.644359759,-0.680832,0.001664853,0.01176326,0.7300372
1.664412836,-0.6811512,0.001865542,0.0116172,0.7297412
1.684466300,-0.6808376,0.001580594,0.01169633,0.7300334
1.704519378,-0.6808556,0.002004182,0.01217814,0.7300076
1.724572467,-0.6808203,0.002782306,0.01293227,0.7300249
1.744625701,-0.6809766,0.003502968,0.01321917,0.729871
1.764678852,-0.6808888,0.004065142,0.01314728,0.7299512
1.784732013,-0.681439,0.005358553,0.01235712,0.7294431
1.804785123,-0.6823651,0.0080202,0.01152206,0.7285661
1.824838326,-0.6834363,0.01167851,0.01079949,0.7275229
1.844891425,-0.6842084,0.01555737,0.01009996,0.7267342
1.864944617,-0.684678,0.01981989,0.009842102,0.7261914
1.884997685,-0.6847677,0.02408661,0.01046984,0.7259692
1.905051003,-0.6847899,0.02852218,0.01222216,0.7257602
1.925104123,-0.6847745,0.03292963,0.01515412,0.7255326
1.945157211,-0.6846704,0.03753511,0.01922702,0.7253106
1.965210341,-0.6843588,0.04228644,0.0241104,0.7251973
1.985263576,-0.6837342,0.04713063,0.03002258,0.7252671
2.005316706,-0.6828394,0.05216974,0.03693276,0.7254463
2.025369794,-0.681553,0.05725048,0.04444467,0.7258514
2.045423049,-0.6801662,0.06246751,0.05239537,0.7261915
2.065476398,-0.6789726,0.06783833,0.06061148,0.7261874
2.085529570,-0.6780903,0.07340465,0.06882853,0.7257379
2.105582680,-0.6775163,0.07941115,0.07718348,0.7248006
2.125635872,-0.6771411,0.08579402,0.08583681,0.7234494
2.145688919,-0.6768741,0.09282809,0.09478702,0.7217115
2.165742164,-0.6765106,0.1003947,0.1043048,0.7197239
2.185795315,-0.6759295,0.1083521,0.114394,0.7175798
2.205848445,-0.6749966,0.1166003,0.1250795,0.7153787
2.225901638,-0.6740471,0.1254645,0.1363076,0.7127181
2.245954830,-0.6730635,0.1352089,0.1474168,0.7096478
2.266007992,-0.6717544,0.1455999,0.1583444,0.7064712
2.286061091,-0.6697668,0.1561653,0.1698915,0.7034127
2.306114211,-0.6671373,0.1665129,0.1819998,0.7005034
2.326167383,-0.6645937,0.1768477,0.1936849,0.6972474
2.346220711,-0.6620365,0.1874571,0.2047112,0.6937497
2.366273768,-0.6596617,0.1978252,0.2151908,0.689951
2.386326950,-0.6572591,0.2072787,0.225655,0.6861148
2.406380132,-0.6550874,0.2160741,0.2360701,0.6819611
2.426433325,-0.6533056,0.2250989,0.2462828,0.6771224
2.446486486,-0.6517851,0.2343697,0.2564203,0.6716571
2.466539575,-0.6508744,0.2442064,0.2657162,0.6653935
2.486592799,-0.6496571,0.2537505,0.2745229,0.6594098
2.506646148,-0.6482688,0.2632945,0.2828665,0.6534813
2.526699153,-0.646746,0.2728025,0.2911915,0.6474053
2.546752346,-0.6449375,0.281853,0.299729,0.6414085
2.566805497,-0.6430787,0.2912066,0.3080885,0.6351044
2.586858731,-0.6407747,0.3010074,0.3164271,0.628732
2.606911893,-0.637673,0.3113572,0.3257098,0.6220697
2.626964867,-0.6334982,0.321075,0.3366111,0.6155578
2.647018101,-0.6288961,0.3304703,0.3479365,0.6089719
2.667071262,-0.6242219,0.3405432,0.3587629,0.6019087
2.687124330,-0.6187837,0.350756,0.3702098,0.5946842
2.707177700,-0.6125622,0.3614078,0.3822255,0.5870973
2.727230882,-0.6056784,0.3726704,0.3942328,0.5792051
2.747283939,-0.5980429,0.3842616,0.4061799,0.5712557
2.767337080,-0.5898753,0.3963109,0.4179426,0.5629709
2.787390116,-0.5810513,0.4084199,0.4294832,0.5547472
2.807443444,-0.5714527,0.4201581,0.4410247,0.5468398
2.827496533,-0.5614442,0.4315565,0.452137,0.5392023
2.847549673,-0.5514246,0.4428009,0.4622833,0.5317707
2.867602793,-0.541391,0.4534727,0.4713345,0.5250996
2.887655934,-0.5316037,0.4638813,0.4789252,0.519105
2.907709178,-0.5221083,0.4730373,0.485813,0.5140545
2.927762309,-0.5133469,0.4810191,0.4916223,0.5099322
2.947815470,-0.5060152,0.4876821,0.4959108,0.5067691
2.967868756,-0.5001737,0.4934122,0.4986046,0.5043726
2.987921814,-0.4961111,0.4983456,0.4997505,0.5023968
3.007975079,-0.4937547,0.5022127,0.4997457,0.50087
3.028028085,-0.4930465,0.5049292,0.4988173,0.4997607
3.048081236,-0.4939756,0.506451,0.4968066,0.4993059
3.068134689,-0.4962154,0.506579,0.4940858,0.4996548
3.088187861,-0.4994595,0.505471,0.4908713,0.500712
3.108240980,-0.5032775,0.502923,0.4878973,0.5023584
3.128294183,-0.507683,0.4990297,0.4850551,0.5045557
3.148347303,-0.5129073,0.4940125,0.4818756,0.5072489
3.168400486,-0.5187317,0.488168,0.4782444,0.5104109
3.188453657,-0.5250203,0.4815347,0.474124,0.514113
3.208506798,-0.5315732,0.4741673,0.4694318,0.5185141
3.228559960,-0.5380865,0.4663779,0.464084,0.5236492
3.248613152,-0.5441263,0.4582015,0.4584005,0.5295986
3.268666220,-0.5495656,0.4497254,0.4521563,0.5365697
3.288719350,-0.5544887,0.4401906,0.4457625,0.5447
3.308772511,-0.5591788,0.4304716,0.438772,0.5532814
3.328825798,-0.5635692,0.4212921,0.4308822,0.562024
3.348878845,-0.5673238,0.4121152,0.4225244,0.5713192
3.368932048,-0.5705563,0.4027106,0.4136274,0.5812311
3.388985251,-0.5734608,0.3932751,0.404345,0.5912783
3.409038277,-0.5761079,0.3839021,0.3947802,0.6012447
3.429091459,-0.5787783,0.3749205,0.3846625,0.6108295
3.449144808,-0.581398,0.36595,0.374288,0.6201556
3.469197834,-0.5838427,0.3568158,0.36373,0.6293951
3.489250943,-0.5861879,0.3467175,0.3530301,0.6388804
3.509304230,-0.5887567,0.3361876,0.3420366,0.6480601
3.529357412,-0.5919461,0.3264964,0.3306952,0.6559483
3.549410563,-0.595182,0.3166209,0.3193724,0.6634293
3.569463693,-0.5983621,0.3055176,0.3078914,0.6711574
3.589516865,-0.602248,0.2936571,0.2958022,0.6783742
3.609570068,-0.6070772,0.2829128,0.2828459,0.684137
3.629623157,-0.6122165,0.2722067,0.2696395,0.6892145
3.649676579,-0.6170215,0.2598529,0.2566855,0.6946231
3.669729615,-0.6220138,0.2457152,0.2437366,0.6999593
3.689782798,-0.6277356,0.2328622,0.2299134,0.7039109
3.709835907,-0.6338002,0.220803,0.2150901,0.7070411
3.729889068,-0.6395817,0.2079141,0.20035,0.7100666
3.749942448,-0.645257,0.1937927,0.1859121,0.7128479
3.769995620,-0.6508213,0.1804869,0.17204,0.7147629
3.790048594,-0.6563736,0.1691756,0.157882,0.7157193
3.810101933,-0.6613023,0.1584198,0.1440071,0.7165697
3.830155021,-0.6656303,0.1476551,0.1310933,0.7173398
3.850208287,-0.6696383,0.136723,0.1190615,0.7178743
3.870261406,-0.6733349,0.1265946,0.1076005,0.7180834
3.890314484,-0.6766961,0.1177425,0.09606247,0.718066
3.910367583,-0.6793048,0.1087023,0.08501607,0.718421
3.930420630,-0.6807293,0.09894257,0.07555977,0.719539
3.950473938,-0.6815084,0.08945562,0.06758881,0.7208353
3.970527026,-0.6820601,0.08154632,0.06058888,0.7218732
3.990580135,-0.6825835,0.0750007,0.05419432,0.7225963
4.010633245,-0.682726,0.06906594,0.04914323,0.7234138
4.030686500,-0.6822603,0.06377947,0.04594025,0.7245482
4.050739651,-0.6813372,0.05909958,0.04418144,0.7259219
4.070792771,-0.6803712,0.05518956,0.04307334,0.7272012
4.090845995,-0.6795795,0.0518761,0.04197329,0.7282489
4.110899240,-0.6789586,0.04853775,0.04087349,0.7291204
4.130952338,-0.6784388,0.04511387,0.03960998,0.7298933
4.151005521,-0.6780041,0.04160314,0.03841532,0.7305694
4.171058661,-0.677785,0.03853457,0.03702477,0.7310126
4.191111958,-0.6778134,0.03576503,0.0351458,0.7312198
4.211165140,-0.6780392,0.03299135,0.03305614,0.7312383
4.231218177,-0.6784877,0.0303328,0.03097891,0.7310283
4.251271453,-0.6791048,0.02807379,0.0291071,0.7306224
4.271324646,-0.6798996,0.0264118,0.02709115,0.7300224
4.291377859,-0.6808571,0.02508776,0.02491551,0.7292538
4.311430927,-0.6816248,0.02360734,0.02302972,0.7286478
4.331484130,-0.6822377,0.02232113,0.02145789,0.7281626
4.351537281,-0.6825629,0.02118332,0.02000459,0.7279332
4.371590338,-0.6827561,0.0200598,0.01851759,0.727823
4.391643645,-0.6831118,0.01921493,0.01719257,0.7275447
4.411696828,-0.6837474,0.01867144,0.01599578,0.7269889
4.431750104,-0.6844277,0.01841514,0.01514781,0.7263732
4.451803171,-0.6849757,0.01829585,0.014311,0.7258764
4.471856083,-0.6852517,0.01813895,0.0133817,0.7256375
4.491909349,-0.685153,0.01781471,0.01268001,0.7257513
4.511962593,-0.6851074,0.01736632,0.01203207,0.7258162
4.532015713,-0.6854425,0.0166201,0.01132535,0.7255285
4.552068968,-0.6857452,0.01527893,0.01102782,0.7252767
4.572121953,-0.6858528,0.01300802,0.01147583,0.7252123
4.592175312,-0.6857399,0.009726972,0.01270065,0.72535
4.612228317,-0.6854809,0.005140519,0.01497833,0.7255982
4.632281343,-0.6852931,-0.0009129532,0.01802184,0.725724
4.652334734,-0.6848354,-0.008954636,0.02180529,0.7259976
4.672387916,-0.6841431,-0.01838745,0.02667607,0.7263101
4.692441171,-0.6837476,-0.02864218,0.03195066,0.7261375
4.712494197,-0.6834245,-0.04003008,0.03775445,0.7256246
4.732547265,-0.6825444,-0.05210874,0.04486895,0.7252809
4.752600499,-0.6811631,-0.06497515,0.05307773,0.7249866
4.772653692,-0.6787091,-0.07849412,0.06279584,0.7251738
4.792706728,-0.6756245,-0.09252132,0.07347216,0.7253969
4.812769973,-0.672129,-0.1066757,0.08467989,0.7254789
4.832823113,-0.6680013,-0.120955,0.09662259,0.7255589
4.852876368,-0.6637453,-0.1351321,0.1093971,0.7251492
4.872929592,-0.6592035,-0.1488605,0.1224693,0.7245138
4.892982722,-0.6539896,-0.1631488,0.1362101,0.7237089
4.913035780,-0.6489722,-0.1778152,0.1495289,0.7221395
4.933088889,-0.6445754,-0.1910739,0.1625403,0.7198762
4.953142124,-0.6398039,-0.2031457,0.1758621,0.7176927
4.973195347,-0.6349524,-0.215576,0.1893243,0.714945
4.993248582,-0.630341,-0.2279496,0.202108,0.7116805
5.013301712,-0.625424,-0.2400965,0.2140265,0.7085328
5.033354925,-0.62198,-0.2506405,0.2244259,0.704685
5.053408118,-0.6197286,-0.2596653,0.2328331,0.7006617
5.073461175,-0.6181267,-0.2674555,0.2390982,0.6970271
5.093514493,-0.617097,-0.2748498,0.244173,0.6932936
5.113567769,-0.6160997,-0.2824515,0.2483103,0.6896462
5.133620743,-0.6150792,-0.2901041,0.2516644,0.6861559
5.153673925,-0.6143368,-0.2973005,0.2543673,0.6827354
5.173727108,-0.6132786,-0.3046947,0.2563579,0.6796756
5.193780352,-0.6117926,-0.3125728,0.2585268,0.676609
5.213833472,-0.6098576,-0.3204576,0.2612696,0.6736071
5.233886644,-0.6073201,-0.3279699,0.2648648,0.6708744
5.253939681,-0.6039006,-0.3351209,0.270044,0.6683577
5.273992759,-0.5996252,-0.341958,0.2765603,0.6660753
5.294046014,-0.5951099,-0.3486558,0.2841078,0.663471
5.314099186,-0.5903823,-0.3550963,0.2923367,0.6606983
5.334152326,-0.585423,-0.3615892,0.3010377,0.6576757
5.354205363,-0.5798078,-0.368529,0.3105029,0.6543889
5.374258722,-0.573993,-0.375367,0.3200147,0.6510376
5.394311665,-0.5682657,-0.3823728,0.3294127,0.6472868
5.414364951,-0.5628938,-0.3892096,0.3385178,0.6431951
5.434418196,-0.5571241,-0.3969184,0.3474636,0.6387215
5.454471284,-0.5504206,-0.4054625,0.3569034,0.633944
5.474524404,-0.543653,-0.4134836,0.3665914,0.6290559
5.494577680,-0.5371252,-0.4206572,0.3761352,0.6242548
5.514630800,-0.5303386,-0.4278171,0.3852049,0.6196438
5.534684066,-0.5238825,-0.4348815,0.3937369,0.6148367
5.554737092,-0.517972,-0.4417136,0.4014123,0.6099918
5.574790201,-0.5128976,-0.4479322,0.407745,0.6055285
5.594843456,-0.5088004,-0.4532858,0.4133847,0.6011614
5.614896722,-0.5051175,-0.4582275,0.4181087,0.5972407
5.634950029,-0.5019963,-0.4629368,0.4220659,0.5934453
5.655003190,-0.5001932,-0.4669291,0.4251253,0.5896441
5.675056279,-0.4992135,-0.4706835,0.4271168,0.5860392
5.695109388,-0.4988973,-0.4743917,0.4282613,0.5824723
5.715162591,-0.4990293,-0.4778507,0.4281852,0.5795807
5.735215857,-0.4995357,-0.4811723,0.4271229,0.577175
5.755269029,-0.5005863,-0.4839652,0.4256397,0.5750215
5.775322065,-0.501912,-0.4862554,0.4239678,0.5731657
5.795375258,-0.5032736,-0.4879947,0.4222922,0.5717289
5.815552052,-0.5047124,-0.4888802,0.420683,0.5708898
5.835605307,-0.5062681,-0.488831,0.4193108,0.5705638
5.855658333,-0.5075756,-0.4880101,0.41831,0.5708393
5.875711464,-0.5094644,-0.485653,0.417706,0.5716088
5.895764573,-0.5117875,-0.4818716,0.4170485,0.5732117
5.915817661,-0.5150856,-0.4761564,0.415968,0.5758126
5.935870938,-0.5191571,-0.4686634,0.4140784,0.5796528
5.955924078,-0.5236924,-0.4597939,0.4115017,0.5844912
5.975977125,-0.5287942,-0.449552,0.407968,0.5903131
5.996030339,-0.5347193,-0.4377954,0.4030676,0.5971388
6.016083469,-0.5417411,-0.42463,0.3962333,0.6048411
6.036136713,-0.5492862,-0.4105546,0.3872221,0.6135275
6.056189885,-0.5573079,-0.3955618,0.3764366,0.6227854
6.076243005,-0.5657145,-0.3802198,0.3637152,0.6322489
6.096296229,-0.5742122,-0.3648927,0.3489292,0.6418799
6.116349463,-0.5836816,-0.3488198,0.3324579,0.6509531
6.136402708,-0.5933103,-0.3322176,0.3143837,0.6598521
6.156455838,-0.6026305,-0.3158281,0.2954174,0.6681656
6.176508864,-0.6116402,-0.2999181,0.2759733,0.6755825
6.196562213,-0.6199229,-0.2844824,0.256364,0.6824005
6.216615354,-0.6284342,-0.268391,0.2370697,0.688086
6.236668495,-0.6360393,-0.2522182,0.218131,0.6934599
6.256721604,-0.6434335,-0.236123,0.2003134,0.6976687
6.276774880,-0.6502032,-0.220673,0.1837546,0.7010001
6.296827958,-0.6558573,-0.2061274,0.1685756,0.7039692
6.316881119,-0.6611719,-0.1916821,0.1549957,0.7061966
6.336934249,-0.6651691,-0.1776529,0.1427785,0.7086828
6.356987275,-0.6683657,-0.1649317,0.1324414,0.7107545
6.377040656,-0.6708658,-0.1530375,0.123777,0.7126188
6.397093671,-0.6726443,-0.1416043,0.1163704,0.7145513
6.417146906,-0.674324,-0.1305079,0.1101807,0.7160605
6.437200026,-0.6757622,-0.1196719,0.1049336,0.7173846
6.457253187,-0.6775433,-0.108716,0.1003233,0.7181078
6.477306421,-0.6793825,-0.09785783,0.09601858,0.7185202
6.497359666,-0.6808134,-0.08787153,0.09179291,0.7190086
6.517412848,-0.6831272,-0.07791153,0.08719412,0.7185345
6.537465999,-0.6860923,-0.06792045,0.08131377,0.717412
6.557519140,-0.6889446,-0.05920587,0.07510605,0.7161263
6.577572364,-0.6921399,-0.04969865,0.06774219,0.7145005
6.597625421,-0.695407,-0.03872006,0.05895636,0.7127844
6.617678708,-0.698366,-0.02700083,0.04911172,0.7111763
6.637731775,-0.7007337,-0.01567813,0.03894904,0.7098148
6.657785041,-0.7032842,-0.00466731,0.02805612,0.7079619
6.677838202,-0.7058119,0.005045274,0.01622554,0.7058106
6.697891416,-0.7081785,0.01256117,0.004339035,0.7035157
6.717944442,-0.7104347,0.01752204,-0.006922707,0.7011101
6.737997635,-0.7121953,0.02026348,-0.01694469,0.6990764
6.758050713,-0.7135043,0.02143729,-0.02510716,0.6974592
6.778103801,-0.7141308,0.02070501,-0.03086743,0.6966085
6.798156973,-0.7137615,0.01788479,-0.03394819,0.6969219
6.818210082,-0.7120553,0.01255181,-0.0341019,0.6987735
6.838263337,-0.7088133,0.00537018,-0.0320043,0.7022523
6.858316457,-0.7037706,-0.003201431,-0.02787152,0.7074938
6.878369660,-0.6970782,-0.01234001,-0.02169319,0.7142035
6.898422676,-0.6895238,-0.02046758,-0.01370265,0.7215109
6.918475889,-0.6814839,-0.02664018,-0.004997636,0.7290218
6.938529072,-0.6732678,-0.0306448,0.004114947,0.736466
6.958582348,-0.6648095,-0.03205697,0.01295214,0.7439494
6.978635415,-0.6565675,-0.03124666,0.02101649,0.7510852
6.998688598,-0.6492452,-0.02812166,0.02750118,0.7573383
7.018741780,-0.642851,-0.02447947,0.03236831,0.7627079
7.038794868,-0.6376699,-0.02225982,0.03580379,0.7669598
7.058848082,-0.6336616,-0.02228443,0.03714079,0.7702107
7.078901295,-0.6305395,-0.02433283,0.03632167,0.7727459
7.098954561,-0.6287505,-0.02719171,0.0340784,0.7742091
7.119007650,-0.6289114,-0.02845926,0.03099536,0.7741625
7.139060988,-0.6312264,-0.029682,0.02772012,0.7723545
7.159114098,-0.6358295,-0.03205597,0.02465178,0.7685786
7.179167301,-0.6423282,-0.03474372,0.02169518,0.763128
7.199220389,-0.6507389,-0.0371836,0.01821292,0.7559446
7.219273613,-0.6608677,-0.03941614,0.01456499,0.7470715
7.239326806,-0.6727154,-0.04108404,0.01091496,0.7363929
7.259379957,-0.6856818,-0.04231114,0.007360223,0.724309
7.279432972,-0.6993356,-0.04276325,0.004755877,0.7111301
7.299486186,-0.7130463,-0.04273147,0.003031228,0.6973933
7.319539504,-0.7267525,-0.04205852,0.002305224,0.6831429
7.339592623,-0.7404025,-0.04095234,0.00239548,0.6683928
7.359645722,-0.7538283,-0.03905807,0.00267229,0.6533283
7.379698894,-0.7664593,-0.03669067,0.003154656,0.6386013
7.399752055,-0.7783086,-0.0337733,0.003523619,0.6242678
7.419805331,-0.7897936,-0.03132781,0.004192595,0.6097988
7.439858358,-0.8016703,-0.02959421,0.00511003,0.5941805
7.459911529,-0.8145421,-0.02767349,0.00501807,0.5765047
7.479964764,-0.8282617,-0.02571638,0.002977844,0.5567227
7.500017904,-0.8430337,-0.02333187,-0.0007255272,0.5342068
7.520071108,-0.8581221,-0.02253105,-0.005823522,0.5096201
7.540124238,-0.8734139,-0.02310304,-0.01198064,0.4828027
7.560177326,-0.8882837,-0.02473703,-0.01934249,0.4545258
7.580230581,-0.902267,-0.02829768,-0.02747965,0.4254244
7.600283753,-0.9152368,-0.03337897,-0.03568318,0.3957042
7.620336883,-0.9273531,-0.03882603,-0.04330678,0.3650489
7.640390013,-0.9383317,-0.04429986,-0.05027433,0.3341724
7.660443102,-0.9477127,-0.04989692,-0.05678482,0.3045552
7.680496305,-0.9562428,-0.05367354,-0.0633679,0.2744648
7.700549487,-0.9634147,-0.05673772,-0.0696486,0.2457431
7.720602649,-0.9695553,-0.06036797,-0.07356635,0.2180226
7.740655748,-0.9752706,-0.06234435,-0.07543358,0.1894675
7.760709003,-0.9799168,-0.06348442,-0.0758773,0.1631052
7.780762154,-0.9836974,-0.06381167,-0.07451287,0.1390782
7.800815295,-0.9868727,-0.0624015,-0.07255416,0.1164115
7.820868362,-0.9896642,-0.06005147,-0.06923268,0.09377076
7.840921617,-0.99196,-0.0575644,-0.06408886,0.07226309
7.860974779,-0.9937912,-0.05441593,-0.05822586,0.05152914
7.881027982,-0.9952412,-0.05075495,-0.05113362,0.03052492
7.901081081,-0.9962532,-0.04683067,-0.04287708,0.008686342
7.921134305,-0.9967263,-0.04279985,-0.03396782,-0.01336443
7.941187466,-0.9966359,-0.03890288,-0.02546125,-0.0343921
7.961240586,-0.9960839,-0.03550288,-0.01778585,-0.05355065
7.981293758,-0.9951191,-0.03254406,-0.0107516,-0.07204814
8.001346971,-0.9937171,-0.02946987,-0.003254246,-0.09096611
8.021400101,-0.9919651,-0.02659396,0.004122913,-0.1091262
8.041453273,-0.9899696,-0.02363319,0.01014459,-0.1261993
8.061506477,-0.98782,-0.02136946,0.01476737,-0.1420025
8.081559554,-0.9855717,-0.02002249,0.0190622,-0.1565628
8.101612758,-0.9833887,-0.01948537,0.02282202,-0.1693334
8.121665950,-0.9814711,-0.01919006,0.02532297,-0.1798131
8.141719039,-0.9800322,-0.01888366,0.02654859,-0.1873587
8.161772409,-0.9791052,-0.01856388,0.02710642,-0.1920971
8.181825226,-0.9786499,-0.0181802,0.02759328,-0.194371
8.201878481,-0.9786836,-0.01756296,0.0277981,-0.1942294
8.221931570,-0.9791797,-0.01646468,0.02748791,-0.1918543
8.241984888,-0.9800531,-0.01506145,0.02668658,-0.1875758
8.262038049,-0.9812135,-0.01364353,0.02561999,-0.1816738
8.282091138,-0.9825418,-0.01191355,0.02427587,-0.1746651
8.302144278,-0.9839579,-0.009463371,0.02254546,-0.1669025
8.322197492,-0.9854568,-0.006354831,0.02009914,-0.1582979
8.342250507,-0.9870412,-0.003022845,0.01662244,-0.1486336
8.362303877,-0.9887043,0.0004214341,0.01205427,-0.137645
8.382356934,-0.9904512,0.003564071,0.006414013,-0.1248215
8.402410054,-0.9921498,0.006308023,0.0003039128,-0.1105742
8.422463466,-0.9937268,0.008595907,-0.005752902,-0.095013
8.442516450,-0.9951318,0.01039621,-0.01197986,-0.07803038
8.462569726,-0.9963116,0.01172575,-0.01848072,-0.05926009
8.482622762,-0.997165,0.01282726,-0.02470894,-0.03891768
8.502675903,-0.9975974,0.01398829,-0.03056158,-0.01724092
8.522728981,-0.9975062,0.01543166,-0.03640633,0.006736612
8.542782174,-0.9967065,0.01732895,-0.04263661,0.03294722
8.562835491,-0.9951309,0.0191231,-0.04762982,0.06089279
8.582888507,-0.9927434,0.02050684,-0.05090541,0.0898682
8.602941700,-0.9894254,0.0223099,-0.0537971,0.1194701
8.622994913,-0.9850602,0.02522904,-0.05685747,0.1497155
8.643048116,-0.9796401,0.02884817,-0.06022719,0.1802039
8.663101205,-0.9728237,0.03138769,-0.06369226,0.2126026
8.683154325,-0.9649346,0.03308428,-0.06518485,0.2453264
8.703207507,-0.9561002,0.03483775,-0.06439786,0.2777396
8.723260793,-0.946179,0.03790365,-0.06278944,0.3098288
8.743313997,-0.9354795,0.04234029,-0.06139791,0.3405045
8.763367002,-0.92303,0.04603091,-0.05964846,0.3727821
8.783420121,-0.9091967,0.04910626,-0.05653871,0.4054393
8.803473262,-0.8947556,0.05226159,-0.05201903,0.4365807
8.823526496,-0.8800793,0.05512549,-0.04597607,0.4657633
8.843579606,-0.8650895,0.05752552,-0.03923002,0.4933553
8.863632736,-0.8490231,0.0593844,-0.03184461,0.5208136
8.883685980,-0.832565,0.06076591,-0.02372056,0.5469989
8.903739090,-0.8164737,0.06186056,-0.01520711,0.5709118
8.923792241,-0.8006764,0.06185487,-0.006748699,0.5930205
